,Unnamed: 0,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
1547,48,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,167693,2019-10-04,0.153,0.654,0.63,0.0,10,0.111,-4.644,1,0.0259,89.991,4,0.43,76,1
1548,49,6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),While We Wait,Kehlani,201787,2019-02-22,0.367,0.61,0.725,0.0,8,0.154,-5.131,1,0.15,146.163,4,0.291,76,1
1549,50,0PG9fbaaHFHfre2gUVo7AN,Please Me,Please Me,Cardi B,200889,2019-02-15,0.0642,0.747,0.57,0.0,1,0.0832,-6.711,1,0.081,133.992,4,0.65,76,1
1550,51,5W83ErFkO3aKAIS1WMi6u0,Secreto,Secreto,Anuel AA,258799,2019-01-15,0.602,0.807,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706,76,1
1551,52,7LpMG3AEaIJgs62HQhAa91,i'm so tired...,~how i'm feeling~,Lauv,162586,2020-03-06,0.173,0.548,0.735,0.0,11,0.195,-7.572,1,0.236,101.252,4,0.498,76,1
1552,53,2TH65lNHgvLxCKXM3apjxI,Callaita,Callaita,Bad Bunny,250533,2019-05-31,0.6,0.61,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244,76,1
1553,54,0F7FA14euOIX8KcbEturGH,Old Town Road,7 EP,Lil Nas X,113000,2019-06-21,0.0578,0.907,0.53,2.23e-06,1,0.101,-6.112,1,0.127,135.998,4,0.507,76,1
1554,55,6oJ6le65B3SEqPwMRNXWjY,Higher Love,Higher Love,Kygo,228267,2019-06-28,0.0151,0.693,0.678,5.71e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404,76,1
1555,56,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,217466,2018-11-30,0.00987,0.601,0.794,1.36e-06,7,0.388,-5.844,0,0.0671,114.066,4,0.244,76,1
1556,57,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,Ivy To Roses (Mixtape),Mabel,178480,2019-01-18,0.296,0.674,0.881,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,0.234,75,1
1557,58,3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),Perfect Ten,Mustard,192470,2019-06-28,0.174,0.682,0.559,0.0,0,0.344,-5.545,1,0.127,202.015,4,0.137,75,1
1558,59,6hvczQ05jc1yGlp9zhb95V,Kill This Love,KILL THIS LOVE,BLACKPINK,191050,2019-04-05,0.323,0.763,0.835,0.00221,2,0.225,-5.234,0,0.191,131.875,4,0.645,75,1
1559,60,2ksOAxtIxY8yElEWw8RhgK,China,China,Anuel AA,301714,2019-07-19,0.0846,0.786,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609,76,1
1560,61,4SSnFejRGlZikf02HLewEF,bury a friend,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,193143,2019-03-29,0.74,0.905,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,4,0.196,75,1
1561,62,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,173325,2019-04-19,0.11,0.715,0.624,0.0,4,0.123,-3.046,0,0.114,158.087,4,0.412,75,1
1562,63,1tNJrcVe6gwLEiZCtprs1u,3 Nights,"Don't Forget About Me, Demos",Dominic Fike,177666,2018-10-16,0.223,0.815,0.518,0.0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,75,1
1563,64,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),No.6 Collaborations Project,Ed Sheeran,197866,2019-07-12,0.124,0.64,0.647,0.0,5,0.0801,-8.114,0,0.186,92.979,4,0.546,75,1
1564,65,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Calma (Remix),Pedro Capó,238200,2018-10-05,0.323,0.826,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761,74,0
1565,66,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith,171029,2019-01-11,0.45,0.741,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347,74,0
1566,67,2Xnv3GntqbBH1juvUYSpHG,So Am I,Heaven & Hell,Ava Max,183026,2020-09-18,0.0748,0.681,0.657,0.0,6,0.353,-4.671,1,0.0432,130.089,4,0.628,74,0
1567,68,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (Deluxe Remastered Version),Queen,354320,1975-11-21,0.288,0.392,0.402,0.0,0,0.243,-9.961,0,0.0536,143.883,4,0.228,74,0
1568,69,2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),TIM,Avicii,157202,2019-06-06,0.272,0.802,0.645,0.0,5,0.119,-6.181,0,0.0715,100.001,4,0.376,74,0
1569,70,6KgBpzTuTRPebChN0VTyzV,Good as Hell,Cuz I Love You (Super Deluxe),Lizzo,159735,2019-04-17,0.256,0.682,0.919,0.0,0,0.442,-3.18,0,0.0875,95.982,4,0.535,74,0
1570,71,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Here With Me,Marshmello,156346,2019-03-08,0.0623,0.791,0.565,0.0,5,0.156,-3.933,0,0.0439,99.961,4,0.181,74,0
1571,72,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,189486,2018-12-21,0.0153,0.581,0.662,0.0,9,0.111,-5.239,1,0.303,93.023,4,0.434,74,0
1572,73,4t9a07PAghtQMRAIP9FQ7Z,Soltera (Remix),Épico,Lunay,266086,2019-10-25,0.361,0.795,0.783,0.0,5,0.437,-4.271,1,0.0432,92.01,4,0.799,73,0
1573,74,5BJMeoCXXgbRAWfp6fTulr,Shotta Flow (feat. Blueface) [Remix],Cottonwood,NLE Choppa,176631,2019-12-23,0.0251,0.894,0.511,0.0,2,0.14,-4.768,1,0.421,120.077,4,0.567,73,0
1574,75,0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Carte Blanche,DJ Snake,212500,2019-07-25,0.157,0.842,0.801,4.82e-06,8,0.0642,-4.167,0,0.228,95.881,4,0.617,73,0
1575,76,0DiDStADDVh3SvAsoJAFMk,Only Human,Happiness Begins,Jonas Brothers,183000,2019-06-07,0.108,0.795,0.496,0.0,0,0.0645,-5.883,1,0.0722,94.01,4,0.874,73,0
1576,77,132ALUzVLmqYB4UsBj5qD6,Adan y Eva,Homerun,Paulo Londra,256971,2019-05-23,0.323,0.767,0.709,0.0,1,0.0745,-4.47,1,0.336,171.993,4,0.72,72,0
1577,78,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,One Thing Right,Marshmello,181823,2019-06-21,0.0644,0.659,0.625,0.0,4,0.582,-2.253,1,0.045,88.042,4,0.442,73,0
1578,79,2GGMabyHXnJmjY6CXhhB2e,Money,Money,Cardi B,183527,2018-10-23,0.00534,0.95,0.59,0.0,8,0.11,-6.508,0,0.29,130.003,4,0.219,72,0
1579,80,0pEkK8MqbmGSX7fT8WLMbR,Grace,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,185657,2019-05-17,0.435,0.722,0.565,0.0,4,0.165,-5.848,1,0.0335,104.483,4,0.488,72,0
1580,81,1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,Sueños,Sech,225933,2019-04-19,0.136,0.746,0.7,0.000159,0,0.11,-4.669,1,0.341,176.044,4,0.619,71,0
1581,82,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Free Spirit,Khalid,197573,2019-04-05,0.0516,0.9,0.4,0.0,0,0.0599,-8.575,1,0.127,135.984,4,0.346,71,0
1582,83,5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),Calvin Harris,229184,2019-01-11,0.016,0.807,0.887,0.000503,1,0.0811,-4.311,0,0.0361,122.015,4,0.606,71,0
1583,84,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,How Do You Sleep?,Sam Smith,202204,2019-07-19,0.153,0.477,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345,71,0
1584,85,5ls62WNKHUUrdF3r1cv83T,emotions,nothings ever good enough,iann dior,131213,2019-05-22,0.0131,0.63,0.63,0.0,9,0.142,-6.211,1,0.0395,80.512,4,0.163,71,0
1585,86,1000nHvUdawXuUHgBod4Wv,Panini,Panini,Lil Nas X,114893,2019-09-13,0.342,0.703,0.594,0.0,5,0.123,-6.146,0,0.0752,153.848,4,0.475,71,0
1586,87,5KBARWIxeMGkvUax9VtVC9,My Type,ICY,Saweetie,126446,2019-03-29,0.000677,0.899,0.811,0.0,2,0.0672,-6.294,1,0.258,105.038,4,0.587,71,0
1587,88,2gwkD6igEhQbDQegRCcdoB,Suge,Baby On Baby,DaBaby,163320,2019-03-01,0.0608,0.876,0.662,0.0,2,0.127,-6.482,0,0.426,75.445,4,0.844,70,0
1588,89,6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,LOVE FOR GUALA,Flipp Dinero,195637,2019-11-22,0.107,0.792,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,70,0
1589,90,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Never Really Over,Katy Perry,223523,2019-05-31,0.194,0.77,0.882,0.0,8,0.316,-4.792,1,0.0602,99.991,4,0.385,70,0
1590,91,6QQtHdz4PNJWQX4nrAQGC9,Slide Away,SHE IS COMING,Miley Cyrus,233654,2019-05-31,0.173,0.534,0.538,2.82e-06,5,0.248,-6.673,1,0.0327,148.016,4,0.289,70,0
1591,92,0rIAC4PXANcKmitJfoqmVm,Motivation,Motivation,Normani,193837,2019-08-16,0.0192,0.599,0.887,1.21e-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881,70,0
1592,93,2bjUEg4jBtKBlPdNrTAppI,Easier,CALM,5 Seconds of Summer,158098,2020-03-27,0.476,0.562,0.46,0.0,5,0.107,-4.173,1,0.259,176.055,4,0.623,70,0
1593,94,2OpBganfGk2GVdSlRdxzaX,Better,Suncity,Khalid,229320,2018-10-19,0.102,0.695,0.586,0.317,0,0.113,-10.315,0,0.0658,98.035,4,0.112,70,0
1594,95,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,If I Can't Have You,Shawn Mendes,190800,2019-05-03,0.524,0.692,0.809,0.0,2,0.147,-4.198,1,0.0602,123.911,4,0.864,69,0
1595,96,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),No.6 Collaborations Project,Ed Sheeran,219946,2019-07-12,0.0902,0.798,0.676,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.843,69,0
1596,97,7AODNxFNPnKaz4hURLzw5l,Ladbroke Grove,AJ Tracey,AJ Tracey,190537,2019-02-08,0.0933,0.902,0.839,0.0,11,0.102,-9.447,0,0.208,133.989,4,0.727,69,0
1597,98,3cWI6Hj9LQ0MfMuhw9uSMc,Lost Without You,Freya Ridings,Freya Ridings,225853,2019-07-19,0.932,0.386,0.136,0.0,6,0.0653,-9.267,1,0.0458,67.016,3,0.0976,69,0
1598,99,2KKijf6Ett4kmVNJze2roh,The Git Up,Honeysuckle & Lightning Bugs,Blanco Brown,200593,2019-10-10,0.0669,0.847,0.678,0.0,9,0.274,-8.635,1,0.109,97.984,4,0.811,69,0
1599,0,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Sweetener,Ariana Grande,205920,2018-08-17,0.04,0.699,0.713,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,4,0.354,78,1
1600,1,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),Billie Eilish,200185,2018-04-19,0.934,0.351,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12,89,1
1601,2,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,"My Dear Melancholy,",The Weeknd,228373,2018-03-30,0.17,0.461,0.593,0.0,1,0.307,-4.954,1,0.0356,134.17,3,0.175,87,1
1602,3,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,214846,2018-04-06,0.037,0.791,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,86,1
1603,4,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Sweetener,Ariana Grande,197546,2018-08-17,0.0233,0.602,0.658,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268,78,1
1604,5,6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,we fell in love in october / October Passed Me By,girl in red,184153,2018-11-21,0.113,0.566,0.366,0.181,7,0.155,-12.808,1,0.028,129.96,4,0.237,86,1
1605,6,6NFyWDv5CjfwuzoCkw47Xf,Delicate,reputation,Taylor Swift,232253,2017-11-10,0.216,0.75,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499,86,1
1606,7,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,Drake,198973,2018-06-29,0.0332,0.754,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,85,1
1607,8,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,Travis Scott,312820,2018-08-03,0.00513,0.834,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446,85,1
1608,9,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Black Panther The Album Music From And Inspired By,Kendrick Lamar,232186,2018-02-09,0.0605,0.698,0.633,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,0.552,85,1
1609,10,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,218146,2018-04-27,0.124,0.585,0.52,7.01e-05,5,0.131,-6.136,0,0.0712,159.801,4,0.129,85,1
1610,11,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,239835,2018-12-10,0.349,0.511,0.566,0.0,6,0.34,-7.23,0,0.2,83.903,4,0.218,84,1
1611,12,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Without Warning,21 Savage,172800,2017-10-30,0.149,0.88,0.428,5.05e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333,84,1
1612,13,0EcQcdcbQeVJn9fknj44Be,I Like Me Better,I met you when I was 18. (the playlist),Lauv,197436,2018-05-31,0.534,0.753,0.505,2.58e-06,9,0.104,-7.621,1,0.255,91.972,4,0.419,83,1
1613,14,0JP9xo3adEtGSdUEISiszL,Moonlight,?,XXXTENTACION,135090,2018-03-16,0.556,0.921,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711,83,1
1614,15,2FY7b99s15jUprqC0M5NCT,Natural,Origins (Deluxe),Imagine Dragons,189466,2018-11-09,0.217,0.704,0.611,0.0,2,0.0812,-6.112,1,0.0409,100.0,4,0.22,82,1
1615,16,7dt6x5M1jzdTEt8oCbisTK,Better Now,beerbongs & bentleys,Post Malone,231266,2018-04-27,0.331,0.68,0.578,0.0,10,0.135,-5.804,1,0.04,145.038,4,0.341,82,1
1616,17,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Harder Than Ever,Lil Baby,142273,2018-05-18,0.0355,0.963,0.346,0.0,5,0.108,-9.309,0,0.53,119.957,4,0.562,82,1
1617,18,2BgEsaKNfHUdlh97KmvFyo,2002,Speak Your Mind (Deluxe),Anne-Marie,186986,2018-04-27,0.0372,0.697,0.683,0.0,1,0.137,-2.881,0,0.117,96.133,4,0.603,82,1
1618,19,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,DAMN.,Kendrick Lamar,213400,2017-04-14,0.264,0.8,0.585,0.0,10,0.153,-7.343,1,0.0924,126.058,4,0.779,84,1
1619,20,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Scorpion,Drake,210746,2018-06-29,0.0891,0.585,0.909,9.7e-05,8,0.119,-6.474,1,0.0707,93.372,4,0.758,81,1
1620,21,7vGuf3Y35N4wmASOKLUVVU,Silence,Silence,Marshmello,180822,2017-08-11,0.256,0.52,0.761,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.286,81,1
1621,22,3ee8Jmje8o58CHK66QrVC2,SAD!,?,XXXTENTACION,166605,2018-03-16,0.258,0.74,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,4,0.473,82,1
1622,23,52okn5MNA47tk87PeZJLEL,Let You Down,Perception,NF,212120,2017-10-06,0.312,0.662,0.714,0.0,5,0.179,-5.68,0,0.121,147.997,4,0.464,81,1
1623,24,09IStsImFySgyp0pIQdqAc,The Middle,The Middle,Zedd,184732,2018-01-23,0.171,0.753,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,80,1
1624,25,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa (Deluxe),Dua Lipa,217946,2017-06-02,0.0403,0.836,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,80,1
1625,26,0TlLq3lA83rQOYtrqBqSct,Nonstop,Scorpion,Drake,238614,2018-06-29,0.0165,0.912,0.412,0.0126,7,0.104,-8.074,1,0.123,154.983,4,0.423,80,1
1626,27,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,In My Mind,Dynoro,184560,2018-06-08,0.176,0.694,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163,80,1
1627,28,3EPXxR3ImUwfayaurPi3cm,Be Alright,Be Alright,Dean Lewis,196373,2018-06-29,0.697,0.553,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443,79,1
1628,29,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,MUDBOY,Sheck Wes,183906,2018-10-05,0.194,0.729,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,0.261,79,1
1629,30,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),The Beautiful & Damned,G-Eazy,268866,2017-12-15,0.0534,0.589,0.731,0.0,2,0.308,-6.343,1,0.0868,87.908,4,0.191,79,1
1630,31,21RzyxY3EFaxVy6K4RqaU9,Body,Body,Loud Luxury,163216,2017-10-27,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582,79,1
1631,32,0tBbt8CrmxbjRP0pueQkyU,Wolves,Wolves,Selena Gomez,197993,2017-10-25,0.124,0.724,0.804,0.0,11,0.204,-4.614,0,0.0448,124.987,4,0.306,79,1
1632,33,1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),Ubuntu,Piso 21,220116,2018-05-11,0.0482,0.681,0.788,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,0.839,79,1
1633,34,58q2HKrzhC3ozto2nDdN4z,I Like It,Invasion of Privacy,Cardi B,253390,2018-04-06,0.099,0.816,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,79,1
1634,35,5bJ1DrEM4hNCafcDd1oxHx,Self Care,Swimming,Mac Miller,345133,2018-08-03,0.367,0.52,0.538,0.00187,1,0.119,-8.109,1,0.206,141.894,4,0.177,78,1
1635,36,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,221440,2018-04-27,0.546,0.75,0.56,0.0,8,0.111,-8.094,1,0.105,140.06,4,0.459,78,1
1636,37,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,217288,2017-12-20,0.0185,0.704,0.859,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,0.926,78,1
1637,38,08bNPGLD8AhKpnnERrAc6G,FRIENDS,FRIENDS,Marshmello,202620,2018-02-09,0.205,0.626,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,78,1
1638,39,63SevszngYpZOwf63o61K4,Nevermind,Nevermind,Dennis Lloyd,156600,2017-06-30,0.159,0.6,0.688,1.29e-05,5,0.409,-8.339,0,0.201,99.977,4,0.0793,78,1
1639,40,7AFASza1mXqntmGtbxXprO,changes,?,XXXTENTACION,121886,2018-03-16,0.883,0.669,0.308,0.0,11,0.0984,-10.068,1,0.029,64.934,4,0.52,78,1
1640,41,4ofwffwvvnbSkrMSCKQDaC,Shotgun,Staying at Tamara's,George Ezra,201287,2018-03-23,0.286,0.673,0.735,0.0,5,0.242,-4.733,1,0.0457,115.744,4,0.754,78,1
1641,42,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,Aura,Ozuna,176133,2018-08-24,0.315,0.754,0.805,0.0,6,0.203,-4.249,1,0.0752,93.982,4,0.555,77,1
1642,43,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,174800,2017-09-08,0.0337,0.664,0.708,0.0,8,0.0841,-4.154,1,0.0474,103.07,4,0.742,77,1
1643,44,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Scorpion,Drake,217925,2018-06-29,0.0589,0.835,0.626,6e-05,1,0.396,-5.833,1,0.125,91.03,4,0.35,77,1
1644,45,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Culture II,Migos,190288,2018-01-26,0.00263,0.817,0.816,0.0,2,0.159,-5.402,1,0.269,181.982,4,0.508,76,1
1645,46,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Te Boté (Remix),Nio Garcia,417920,2018-04-13,0.542,0.903,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442,76,1
1646,47,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,212500,2018-09-28,0.157,0.842,0.801,4.82e-06,8,0.0642,-4.167,0,0.228,95.881,4,0.617,76,1
1647,48,7BqHUALzNBTanL6OvsqmC1,Happier,Happier,Marshmello,214289,2018-08-17,0.191,0.687,0.792,0.0,5,0.167,-2.749,1,0.0452,100.011,4,0.671,75,1
1648,49,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Rewrite The Stars,Zac Efron,217440,2017-11-17,0.0716,0.684,0.619,0.0,10,0.122,-7.005,1,0.0386,125.046,4,0.284,76,1
1649,50,7uzmGiiJyRfuViKKK3lVmR,Mine,COSMIC,Bazzi,131064,2018-04-12,0.0161,0.71,0.789,2.77e-06,4,0.451,-3.874,1,0.0722,142.929,4,0.717,76,1
1650,51,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,173799,2018-07-12,0.555,0.56,0.68,0.0,6,0.116,-7.648,0,0.321,89.391,4,0.319,75,1
1651,52,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Culture II,Migos,276147,2018-01-26,0.0876,0.907,0.633,2.6e-06,2,0.106,-5.145,1,0.184,145.914,4,0.395,75,1
1652,53,5YUyW9opqNsMSEzzecZih1,X,Intimo,Nicky Jam,172854,2019-11-01,0.0338,0.594,0.749,0.00106,9,0.3,-5.298,0,0.056,179.968,4,0.694,75,1
1653,54,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,hopeless fountain kingdom (Deluxe),Halsey,181279,2017-06-02,0.0604,0.675,0.751,0.0,0,0.0893,-3.539,1,0.0296,118.384,4,0.612,75,1
1654,55,6wmAHw1szh5RCKSRjiXhPe,How Long,Voicenotes,Charlie Puth,200853,2018-05-11,0.211,0.845,0.561,3.49e-06,1,0.0383,-5.253,0,0.0778,109.974,4,0.811,75,1
1655,56,6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,Ella Mai,213993,2018-10-12,0.225,0.477,0.61,0.0,11,0.107,-5.628,0,0.144,79.882,4,0.358,75,1
1656,57,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Love Lies (with Normani),Khalid,201707,2018-02-14,0.0956,0.708,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,75,1
1657,58,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),All Your Fault: Pt. 2,Bebe Rexha,163870,2017-08-11,0.047,0.643,0.783,0.0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,75,1
1658,59,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,Shawn Mendes,211360,2018-05-25,0.0573,0.622,0.712,0.0,5,0.13,-7.321,1,0.066,140.025,4,0.487,74,0
1659,60,3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),A Brief Inquiry Into Online Relationships,The 1975,248335,2018-11-30,0.000254,0.618,0.837,0.000378,1,0.0618,-5.338,1,0.0304,121.227,4,0.526,74,0
1660,61,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Invasion of Privacy,Cardi B,223712,2018-04-06,0.0659,0.926,0.703,0.0,11,0.231,-6.337,0,0.103,125.022,4,0.485,74,0
1661,62,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,210772,2018-01-19,0.194,0.653,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55,74,0
1662,63,1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),Revival,Eminem,221013,2017-12-15,0.142,0.748,0.749,0.0,8,0.0713,-5.916,0,0.516,90.09,4,0.659,73,0
1663,64,6HJ34Zyw6bg8yGm28AxLXf,Look Alive (feat. Drake),Simi,BlocBoy JB,181414,2018-05-04,0.00108,0.918,0.58,6.12e-05,10,0.106,-7.501,1,0.322,139.977,4,0.611,73,0
1664,65,6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,Rearview Town,Jason Aldean,196800,2018-04-13,0.143,0.375,0.574,0.0,7,0.11,-5.305,1,0.0315,132.025,3,0.406,73,0
1665,66,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila,Camila Cabello,226973,2018-01-12,0.181,0.637,0.713,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,0.243,73,0
1666,67,42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,Dan + Shay,196746,2018-06-22,0.0312,0.489,0.581,0.0,11,0.132,-5.731,1,0.0281,86.016,4,0.494,73,0
1667,68,4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),Ahora,Reik,221653,2019-05-31,0.0505,0.777,0.782,0.0,0,0.64,-4.435,0,0.0907,94.023,4,0.773,73,0
1668,69,4NBTZtAt1F13VvlSKe6KTl,This Feeling,Sick Boy,The Chainsmokers,197946,2018-12-14,0.0558,0.575,0.571,0.0,1,0.0912,-7.906,1,0.0439,105.049,4,0.449,73,0
1669,70,6lOWoTqVnAWXchddtTH31W,Leave a Light On,Leave a Light On,Tom Walker,185863,2017-10-13,0.0153,0.586,0.624,1.78e-06,5,0.133,-5.946,1,0.113,68.976,4,0.267,72,0
1670,71,2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Nation of Two,Vance Joy,214720,2018-02-23,0.484,0.637,0.864,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706,72,0
